"","RawTimes","YearTimes","TideTimes","TideCoeff","TideTimeIndex"
"781689",2023-04-08 09:20:00,2023.26681887367,16333.3205128205,95.1475409836066,0.358974358972773
"781692",2023-04-08 09:40:00,2023.26685692542,16333.3461538462,95.1475409836066,0.307692307691468
"781694",2023-04-08 10:00:00,2023.26689497717,16333.3717948718,95.1475409836066,0.256410256410163
"781696",2023-04-08 10:20:00,2023.26693302892,16333.3974358974,95.1475409836066,0.205128205128858
"781698",2023-04-08 10:40:00,2023.26697108067,16333.4230769231,95.1475409836066,0.153846153847553
"781701",2023-04-08 11:00:00,2023.26700913242,16333.4487179487,95.1475409836066,0.10256410256261
"781703",2023-04-08 11:20:00,2023.26704718417,16333.4743589744,95.1475409836066,0.051282051281305
"781705",2023-04-08 11:40:00,2023.26708523592,16333.5,94.1803278688525,0
"781707",2023-04-08 12:00:00,2023.26712328767,16333.5285714286,94.1803278688525,0.0571428571420256
"781710",2023-04-08 12:20:00,2023.26716133942,16333.5571428571,94.1803278688525,0.114285714284051
"781712",2023-04-08 12:40:00,2023.26719939117,16333.5857142857,94.1803278688525,0.171428571429715
"781714",2023-04-08 13:00:00,2023.26723744292,16333.6142857143,94.1803278688525,0.22857142857174
"781716",2023-04-08 13:20:00,2023.26727549467,16333.6428571429,94.1803278688525,0.285714285713766
"781719",2023-04-08 13:40:00,2023.26731354642,16333.6714285714,94.1803278688525,0.342857142855792
"781722",2023-04-08 14:00:00,2023.26735159817,16333.7,94.1803278688525,0.400000000001455
"781724",2023-04-08 14:20:00,2023.26738964992,16333.7285714286,94.1803278688525,0.457142857143481
"781726",2023-04-08 14:40:00,2023.26742770167,16333.7571428571,94.1803278688525,0.514285714285506
"781729",2023-04-08 15:00:00,2023.26746575342,16333.7857142857,94.1803278688525,0.571428571427532
"781731",2023-04-08 15:20:00,2023.26750380518,16333.8142857143,94.1803278688525,0.628571428573196
"781733",2023-04-08 15:40:00,2023.26754185693,16333.8428571429,94.1803278688525,0.685714285715221
"781735",2023-04-08 16:00:00,2023.26757990868,16333.8714285714,94.1803278688525,0.742857142857247
"781737",2023-04-08 16:20:00,2023.26761796043,16333.9,94.1803278688525,0.799999999999272
"781740",2023-04-08 16:40:00,2023.26765601218,16333.9285714286,94.1803278688525,0.857142857141298
"781742",2023-04-08 17:00:00,2023.26769406393,16333.9571428571,94.1803278688525,0.914285714286962
"781745",2023-04-08 17:20:00,2023.26773211568,16333.9857142857,94.1803278688525,0.971428571428987
"781747",2023-04-08 17:40:00,2023.26777016743,16334.0131578947,94.2131147540984,0.973684210526699
"781750",2023-04-08 18:00:00,2023.26780821918,16334.0394736842,94.2131147540984,0.921052631580096
"781752",2023-04-08 18:20:00,2023.26784627093,16334.0657894737,94.2131147540984,0.868421052629856
"781754",2023-04-08 18:40:00,2023.26788432268,16334.0921052632,94.2131147540984,0.815789473683253
"781756",2023-04-08 19:00:00,2023.26792237443,16334.1184210526,94.2131147540984,0.763157894736651
"781759",2023-04-08 19:20:00,2023.26796042618,16334.1447368421,94.2131147540984,0.710526315790048
"781762",2023-04-08 19:40:00,2023.26799847793,16334.1710526316,94.2131147540984,0.657894736843446
"781765",2023-04-08 20:00:00,2023.26803652968,16334.1973684211,94.2131147540984,0.605263157893205
"781767",2023-04-08 20:20:00,2023.26807458143,16334.2236842105,94.2131147540984,0.552631578946603
"781769",2023-04-08 20:40:00,2023.26811263318,16334.25,94.2131147540984,0.5
"781772",2023-04-08 21:00:00,2023.26815068493,16334.2763157895,94.2131147540984,0.447368421053397
"781774",2023-04-08 21:20:00,2023.26818873668,16334.3026315789,94.2131147540984,0.394736842106795
"781776",2023-04-08 21:40:00,2023.26822678843,16334.3289473684,94.2131147540984,0.342105263156554
"781779",2023-04-08 22:00:00,2023.26826484018,16334.3552631579,94.2131147540984,0.289473684209952
"781781",2023-04-08 22:20:00,2023.26830289193,16334.3815789474,94.2131147540984,0.236842105263349
"781783",2023-04-08 22:40:00,2023.26834094368,16334.4078947368,94.2131147540984,0.184210526316747
"781785",2023-04-08 23:00:00,2023.26837899543,16334.4342105263,94.2131147540984,0.131578947370144
"781788",2023-04-08 23:20:00,2023.26841704718,16334.4605263158,94.2131147540984,0.0789473684199038
"781791",2023-04-08 23:40:00,2023.26845509893,16334.4868421053,94.2131147540984,0.0263157894733013
"781793",2023-04-09,2023.26849315068,16334.5142857143,92.9180327868852,0.0285714285710128
"781796",2023-04-09 00:20:00,2023.26853120244,16334.5428571429,92.9180327868852,0.0857142857130384
"781798",2023-04-09 00:40:00,2023.26856925419,16334.5714285714,92.9180327868852,0.142857142858702
"781801",2023-04-09 01:00:00,2023.26860730594,16334.6,92.9180327868852,0.200000000000728
"781804",2023-04-09 01:20:00,2023.26864535769,16334.6285714286,92.9180327868852,0.257142857142753
"781807",2023-04-09 01:40:00,2023.26868340944,16334.6571428571,92.9180327868852,0.314285714284779
"781809",2023-04-09 02:00:00,2023.26872146119,16334.6857142857,92.9180327868852,0.371428571426804
"781812",2023-04-09 02:20:00,2023.26875951294,16334.7142857143,92.9180327868852,0.428571428572468
"781814",2023-04-09 02:40:00,2023.26879756469,16334.7428571429,92.9180327868852,0.485714285714494
"781816",2023-04-09 03:00:00,2023.26883561644,16334.7714285714,92.9180327868852,0.542857142856519
"781819",2023-04-09 03:20:00,2023.26887366819,16334.8,92.9180327868852,0.599999999998545
"781821",2023-04-09 03:40:00,2023.26891171994,16334.8285714286,92.9180327868852,0.657142857144208
"781823",2023-04-09 04:00:00,2023.26894977169,16334.8571428571,92.9180327868852,0.714285714286234
"781826",2023-04-09 04:20:00,2023.26898782344,16334.8857142857,92.9180327868852,0.77142857142826
"781829",2023-04-09 04:40:00,2023.26902587519,16334.9142857143,92.9180327868852,0.828571428570285
"781831",2023-04-09 05:00:00,2023.26906392694,16334.9428571429,92.9180327868852,0.885714285715949
"781833",2023-04-09 05:20:00,2023.26910197869,16334.9714285714,92.9180327868852,0.942857142857974
"781836",2023-04-09 05:40:00,2023.26914003044,16335,89.8688524590164,1
"781838",2023-04-09 06:00:00,2023.26917808219,16335.0263157895,89.8688524590164,0.947368421053397
"781840",2023-04-09 06:20:00,2023.26921613394,16335.0526315789,89.8688524590164,0.894736842106795
"781842",2023-04-09 06:40:00,2023.26925418569,16335.0789473684,89.8688524590164,0.842105263156554
"781845",2023-04-09 07:00:00,2023.26929223744,16335.1052631579,89.8688524590164,0.789473684209952
"781848",2023-04-09 07:20:00,2023.26933028919,16335.1315789474,89.8688524590164,0.736842105263349
"781851",2023-04-09 07:40:00,2023.26936834094,16335.1578947368,89.8688524590164,0.684210526316747
"781853",2023-04-09 08:00:00,2023.26940639269,16335.1842105263,89.8688524590164,0.631578947370144
"781856",2023-04-09 08:20:00,2023.26944444444,16335.2105263158,89.8688524590164,0.578947368419904
"781859",2023-04-09 08:40:01,2023.2694825279,16335.2368640351,89.8688524590164,0.526271929869836
"781861",2023-04-09 09:00:00,2023.26952054795,16335.2631578947,89.8688524590164,0.473684210526699
"781865",2023-04-09 09:20:00,2023.2695585997,16335.2894736842,89.8688524590164,0.421052631580096
"781867",2023-04-09 09:40:00,2023.26959665145,16335.3157894737,89.8688524590164,0.368421052629856
"781869",2023-04-09 10:00:00,2023.2696347032,16335.3421052632,89.8688524590164,0.315789473683253
"781871",2023-04-09 10:20:00,2023.26967275495,16335.3684210526,89.8688524590164,0.263157894736651
"781874",2023-04-09 10:40:00,2023.2697108067,16335.3947368421,89.8688524590164,0.210526315790048
"781876",2023-04-09 11:00:00,2023.26974885845,16335.4210526316,89.8688524590164,0.157894736843446
"781878",2023-04-09 11:20:00,2023.2697869102,16335.4473684211,89.8688524590164,0.105263157893205
"781881",2023-04-09 11:40:00,2023.26982496195,16335.4736842105,89.8688524590164,0.0526315789466025
"781884",2023-04-09 12:00:00,2023.2698630137,16335.5,88.6393442622951,0
"781886",2023-04-09 12:20:00,2023.26990106545,16335.5277777778,88.6393442622951,0.0555555555547471
"781888",2023-04-09 12:40:00,2023.2699391172,16335.5555555556,88.6393442622951,0.111111111109494
"781890",2023-04-09 13:00:00,2023.26997716895,16335.5833333333,88.6393442622951,0.166666666667879
"781892",2023-04-09 13:20:00,2023.2700152207,16335.6111111111,88.6393442622951,0.222222222222626
"781894",2023-04-09 13:40:00,2023.27005327245,16335.6388888889,88.6393442622951,0.277777777777374
"781896",2023-04-09 14:00:01,2023.27009135591,16335.6666898148,88.6393442622951,0.33337962958467
"781898",2023-04-09 14:20:00,2023.27012937595,16335.6944444444,88.6393442622951,0.388888888890506
"781900",2023-04-09 14:40:00,2023.2701674277,16335.7222222222,88.6393442622951,0.444444444445253
"781902",2023-04-09 15:00:00,2023.27020547945,16335.75,88.6393442622951,0.5
"781905",2023-04-09 15:20:00,2023.2702435312,16335.7777777778,88.6393442622951,0.555555555554747
"781908",2023-04-09 15:40:00,2023.27028158295,16335.8055555556,88.6393442622951,0.611111111109494
"781910",2023-04-09 16:00:00,2023.2703196347,16335.8333333333,88.6393442622951,0.666666666667879
"781914",2023-04-09 16:20:00,2023.27035768645,16335.8611111111,88.6393442622951,0.722222222222626
"781916",2023-04-09 16:40:00,2023.2703957382,16335.8888888889,88.6393442622951,0.777777777777374
"781918",2023-04-09 17:00:00,2023.27043378995,16335.9166666667,88.6393442622951,0.833333333332121
"781920",2023-04-09 17:20:00,2023.2704718417,16335.9444444444,88.6393442622951,0.888888888890506
"781923",2023-04-09 17:40:00,2023.27050989346,16335.9722222222,88.6393442622951,0.944444444445253
"781925",2023-04-09 18:00:00,2023.27054794521,16336,88.0983606557377,1
"781927",2023-04-09 18:20:00,2023.27058599696,16336.0263157895,88.0983606557377,0.947368421053397
"781929",2023-04-09 18:40:00,2023.27062404871,16336.0526315789,88.0983606557377,0.894736842106795
"781932",2023-04-09 19:00:00,2023.27066210046,16336.0789473684,88.0983606557377,0.842105263156554
"781934",2023-04-09 19:20:00,2023.27070015221,16336.1052631579,88.0983606557377,0.789473684209952
"781936",2023-04-09 19:40:00,2023.27073820396,16336.1315789474,88.0983606557377,0.736842105263349
"781938",2023-04-09 20:00:00,2023.27077625571,16336.1578947368,88.0983606557377,0.684210526316747
"781940",2023-04-09 20:20:00,2023.27081430746,16336.1842105263,88.0983606557377,0.631578947370144
"781942",2023-04-09 20:40:00,2023.27085235921,16336.2105263158,88.0983606557377,0.578947368419904
"781944",2023-04-09 21:00:00,2023.27089041096,16336.2368421053,88.0983606557377,0.526315789473301
"781946",2023-04-09 21:20:00,2023.27092846271,16336.2631578947,88.0983606557377,0.473684210526699
"781948",2023-04-09 21:40:00,2023.27096651446,16336.2894736842,88.0983606557377,0.421052631580096
"781950",2023-04-09 22:00:00,2023.27100456621,16336.3157894737,88.0983606557377,0.368421052629856
"781952",2023-04-09 22:20:00,2023.27104261796,16336.3421052632,88.0983606557377,0.315789473683253
"781955",2023-04-09 22:40:00,2023.27108066971,16336.3684210526,88.0983606557377,0.263157894736651
"781957",2023-04-09 23:00:00,2023.27111872146,16336.3947368421,88.0983606557377,0.210526315790048
"781959",2023-04-09 23:20:00,2023.27115677321,16336.4210526316,88.0983606557377,0.157894736843446
"781961",2023-04-09 23:40:00,2023.27119482496,16336.4473684211,88.0983606557377,0.105263157893205
"781963",2023-04-10,2023.27123287671,16336.4736842105,88.0983606557377,0.0526315789466025
"781966",2023-04-10 00:20:00,2023.27127092846,16336.5,87,0
"781968",2023-04-10 00:40:00,2023.27130898021,16336.5285714286,87,0.0571428571420256
"781970",2023-04-10 01:00:00,2023.27134703196,16336.5571428571,87,0.114285714284051
"781972",2023-04-10 01:20:00,2023.27138508371,16336.5857142857,87,0.171428571429715
"781975",2023-04-10 01:40:00,2023.27142313546,16336.6142857143,87,0.22857142857174
"781977",2023-04-10 02:00:00,2023.27146118721,16336.6428571429,87,0.285714285713766
"781980",2023-04-10 02:20:00,2023.27149923896,16336.6714285714,87,0.342857142855792
"781983",2023-04-10 02:40:00,2023.27153729072,16336.7,87,0.400000000001455
"781985",2023-04-10 03:00:00,2023.27157534247,16336.7285714286,87,0.457142857143481
"781988",2023-04-10 03:20:00,2023.27161339422,16336.7571428571,87,0.514285714285506
"781991",2023-04-10 03:40:00,2023.27165144597,16336.7857142857,87,0.571428571427532
"781994",2023-04-10 04:00:00,2023.27168949772,16336.8142857143,87,0.628571428573196
"781996",2023-04-10 04:20:00,2023.27172754947,16336.8428571429,87,0.685714285715221
"781998",2023-04-10 04:40:00,2023.27176560122,16336.8714285714,87,0.742857142857247
"782002",2023-04-10 06:00:00,2023.27191780822,16336.9857142857,87,0.971428571428987
"782005",2023-04-10 06:20:01,2023.27195589168,16337.0128418805,83.2786885245902,0.974316239051404
"782007",2023-04-10 06:40:00,2023.27199391172,16337.0384615385,83.2786885245902,0.923076923078042
"782009",2023-04-10 07:00:00,2023.27203196347,16337.0641025641,83.2786885245902,0.871794871793099
"782012",2023-04-10 07:20:00,2023.27207001522,16337.0897435897,83.2786885245902,0.820512820511794
"782015",2023-04-10 07:40:00,2023.27210806697,16337.1153846154,83.2786885245902,0.769230769230489
"782017",2023-04-10 08:00:00,2023.27214611872,16337.141025641,83.2786885245902,0.717948717949184
"782020",2023-04-10 08:20:00,2023.27218417047,16337.1666666667,83.2786885245902,0.666666666667879
"782023",2023-04-10 08:40:00,2023.27222222222,16337.1923076923,83.2786885245902,0.615384615382936
"782025",2023-04-10 09:00:00,2023.27226027397,16337.2179487179,83.2786885245902,0.564102564101631
"782028",2023-04-10 09:20:00,2023.27229832572,16337.2435897436,83.2786885245902,0.512820512820326
"782030",2023-04-10 09:40:00,2023.27233637747,16337.2692307692,83.2786885245902,0.461538461539021
"782032",2023-04-10 10:00:00,2023.27237442922,16337.2948717949,83.2786885245902,0.410256410257716
"782035",2023-04-10 10:20:00,2023.27241248097,16337.3205128205,83.2786885245902,0.358974358972773
"782037",2023-04-10 10:40:00,2023.27245053272,16337.3461538462,83.2786885245902,0.307692307691468
"782039",2023-04-10 11:00:00,2023.27248858447,16337.3717948718,83.2786885245902,0.256410256410163
"782041",2023-04-10 11:20:00,2023.27252663623,16337.3974358974,83.2786885245902,0.205128205128858
"782043",2023-04-10 11:40:00,2023.27256468798,16337.4230769231,83.2786885245902,0.153846153847553
"782045",2023-04-10 12:00:00,2023.27260273973,16337.4487179487,83.2786885245902,0.10256410256261
"782047",2023-04-10 12:20:00,2023.27264079148,16337.4743589744,83.2786885245902,0.051282051281305
"782050",2023-04-10 12:40:00,2023.27267884323,16337.5,80.311475409836,0
"782052",2023-04-10 13:00:00,2023.27271689498,16337.5277777778,80.311475409836,0.0555555555547471
"782054",2023-04-10 13:20:00,2023.27275494673,16337.5555555556,80.311475409836,0.111111111109494
"782056",2023-04-10 13:40:00,2023.27279299848,16337.5833333333,80.311475409836,0.166666666667879
"782058",2023-04-10 14:00:00,2023.27283105023,16337.6111111111,80.311475409836,0.222222222222626
"782060",2023-04-10 14:20:00,2023.27286910198,16337.6388888889,80.311475409836,0.277777777777374
"782062",2023-04-10 14:40:00,2023.27290715373,16337.6666666667,80.311475409836,0.333333333332121
"782065",2023-04-10 15:00:00,2023.27294520548,16337.6944444444,80.311475409836,0.388888888890506
"782067",2023-04-10 15:20:01,2023.27298328894,16337.7222453705,80.311475409836,0.44449074102522
"782069",2023-04-10 15:40:00,2023.27302130898,16337.75,80.311475409836,0.5
"782071",2023-04-10 16:00:00,2023.27305936073,16337.7777777778,80.311475409836,0.555555555554747
"782074",2023-04-10 16:20:00,2023.27309741248,16337.8055555556,80.311475409836,0.611111111109494
"782076",2023-04-10 16:40:00,2023.27313546423,16337.8333333333,80.311475409836,0.666666666667879
"782079",2023-04-10 17:00:00,2023.27317351598,16337.8611111111,80.311475409836,0.722222222222626
"782081",2023-04-10 17:20:00,2023.27321156773,16337.8888888889,80.311475409836,0.777777777777374
"782083",2023-04-10 17:40:00,2023.27324961948,16337.9166666667,80.311475409836,0.833333333332121
"782085",2023-04-10 18:00:00,2023.27328767123,16337.9444444444,80.311475409836,0.888888888890506
"782088",2023-04-10 18:20:00,2023.27332572298,16337.9722222222,80.311475409836,0.944444444445253
"782090",2023-04-10 18:40:00,2023.27336377473,16338,80.2786885245902,1
"782093",2023-04-10 20:00:00,2023.27351598174,16338.105263158,80.2786885245902,0.789473683962569
"782095",2023-04-10 20:20:00,2023.27355403349,16338.1315789475,80.2786885245902,0.736842105030519
"782098",2023-04-10 20:40:00,2023.27359208524,16338.1578947369,80.2786885245902,0.684210526102106
"782100",2023-04-10 21:00:00,2023.27363013699,16338.1842105264,80.2786885245902,0.631578947170055
"782102",2023-04-10 21:20:00,2023.27366818874,16338.2105263159,80.2786885245902,0.578947368238005
"782104",2023-04-10 21:40:00,2023.27370624049,16338.2368421053,80.2786885245902,0.526315789309592
"782106",2023-04-10 22:00:00,2023.27374429224,16338.2631578948,80.2786885245902,0.473684210377542
"782108",2023-04-10 22:20:00,2023.27378234399,16338.2894736843,80.2786885245902,0.421052631445491
"782111",2023-04-10 22:40:00,2023.27382039574,16338.3157894737,80.2786885245902,0.368421052517078
"782114",2023-04-11,2023.27397260274,16338.4210526316,80.2786885245902,0.157894736792514
"782117",2023-04-11 00:20:00,2023.27401065449,16338.4473684211,80.2786885245902,0.105263157860463
"782119",2023-04-11 00:40:00,2023.27404870624,16338.4736842105,80.2786885245902,0.0526315789320506
"782122",2023-04-11 01:00:00,2023.27408675799,16338.5,75.8196721311475,0
"782124",2023-04-11 01:20:00,2023.27412480974,16338.5277777778,75.8196721311475,0.0555555555547471
"782126",2023-04-11 01:40:00,2023.27416286149,16338.5555555556,75.8196721311475,0.111111111109494
"782128",2023-04-11 02:00:00,2023.27420091324,16338.5833333333,75.8196721311475,0.166666666667879
"782130",2023-04-11 02:20:00,2023.27423896499,16338.6111111111,75.8196721311475,0.222222222222626
"782133",2023-04-11 02:40:00,2023.27427701674,16338.6388888889,75.8196721311475,0.277777777777374
"782136",2023-04-11 03:00:00,2023.27431506849,16338.6666666667,75.8196721311475,0.333333333332121
"782139",2023-04-11 03:20:01,2023.27435315195,16338.6944675926,75.8196721311475,0.388935185139417
"782141",2023-04-11 03:40:00,2023.27439117199,16338.7222222222,75.8196721311475,0.444444444445253
"782144",2023-04-11 04:00:00,2023.27442922374,16338.75,75.8196721311475,0.5
"782147",2023-04-11 04:20:00,2023.27446727549,16338.7777777778,75.8196721311475,0.555555555554747
"782149",2023-04-11 04:40:00,2023.27450532725,16338.8055555556,75.8196721311475,0.611111111109494
"782151",2023-04-11 05:00:00,2023.274543379,16338.8333333333,75.8196721311475,0.666666666667879
"782153",2023-04-11 05:20:00,2023.27458143075,16338.8611111111,75.8196721311475,0.722222222222626
"782155",2023-04-11 05:40:00,2023.2746194825,16338.8888888889,75.8196721311475,0.777777777777374
"782157",2023-04-11 06:00:00,2023.27465753425,16338.9166666667,75.8196721311475,0.833333333332121
"782160",2023-04-11 06:20:00,2023.274695586,16338.9444444444,75.8196721311475,0.888888888890506
"782163",2023-04-11 06:40:00,2023.27473363775,16338.9722222222,75.8196721311475,0.944444444445253
"782165",2023-04-11 07:00:00,2023.2747716895,16339,68.3114754098361,1
"782167",2023-04-11 07:20:00,2023.27480974125,16339.027027027,68.3114754098361,0.945945945946733
"782169",2023-04-11 07:40:00,2023.274847793,16339.0540540541,68.3114754098361,0.891891891893465
"782171",2023-04-11 08:00:00,2023.27488584475,16339.0810810811,68.3114754098361,0.83783783783656
"782174",2023-04-11 08:20:00,2023.2749238965,16339.1081081081,68.3114754098361,0.783783783783292
"782177",2023-04-11 08:40:00,2023.27496194825,16339.1351351351,68.3114754098361,0.729729729730025
"782179",2023-04-11 09:00:00,2023.275,16339.1621621622,68.3114754098361,0.675675675676757
"782181",2023-04-11 09:20:00,2023.27503805175,16339.1891891892,68.3114754098361,0.621621621619852
"782184",2023-04-11 09:40:00,2023.2750761035,16339.2162162162,68.3114754098361,0.567567567566584
"782186",2023-04-11 10:00:01,2023.27511418696,16339.2432657657,68.3114754098361,0.513468468514475
"782188",2023-04-11 10:20:00,2023.275152207,16339.2702702703,68.3114754098361,0.459459459460049
"782191",2023-04-11 10:40:00,2023.27519025875,16339.2972972973,68.3114754098361,0.405405405406782
"782194",2023-04-11 11:00:00,2023.2752283105,16339.3243243243,68.3114754098361,0.351351351349876
"782196",2023-04-11 11:20:00,2023.27526636225,16339.3513513514,68.3114754098361,0.297297297296609
"782199",2023-04-11 11:40:00,2023.275304414,16339.3783783784,68.3114754098361,0.243243243243342
"782201",2023-04-11 12:00:00,2023.27534246575,16339.4054054054,68.3114754098361,0.189189189190074
"782203",2023-04-11 12:20:00,2023.2753805175,16339.4324324324,68.3114754098361,0.135135135136807
"782205",2023-04-11 12:40:00,2023.27541856925,16339.4594594595,68.3114754098361,0.0810810810799012
"782208",2023-04-11 13:00:00,2023.275456621,16339.4864864865,68.3114754098361,0.0270270270266337
"782210",2023-04-11 13:20:00,2023.27549467276,16339.5135135135,68.5081967213115,0.0270270270266337
"782212",2023-04-11 13:40:00,2023.27553272451,16339.5405405405,68.5081967213115,0.0810810810799012
"782214",2023-04-11 14:00:00,2023.27557077626,16339.5675675676,68.5081967213115,0.135135135136807
"782217",2023-04-11 14:20:00,2023.27560882801,16339.5945945946,68.5081967213115,0.189189189190074
"782219",2023-04-11 14:40:00,2023.27564687976,16339.6216216216,68.5081967213115,0.243243243243342
"782221",2023-04-11 15:00:00,2023.27568493151,16339.6486486486,68.5081967213115,0.297297297296609
"782223",2023-04-11 15:20:00,2023.27572298326,16339.6756756757,68.5081967213115,0.351351351349876
"782225",2023-04-11 15:40:00,2023.27576103501,16339.7027027027,68.5081967213115,0.405405405406782
"782227",2023-04-11 16:00:00,2023.27579908676,16339.7297297297,68.5081967213115,0.459459459460049
"782231",2023-04-11 16:20:00,2023.27583713851,16339.7567567568,68.5081967213115,0.513513513513317
"782233",2023-04-11 16:40:00,2023.27587519026,16339.7837837838,68.5081967213115,0.567567567566584
"782235",2023-04-11 17:00:00,2023.27591324201,16339.8108108108,68.5081967213115,0.621621621619852
"782237",2023-04-11 17:20:00,2023.27595129376,16339.8378378378,68.5081967213115,0.675675675676757
"782240",2023-04-11 17:40:00,2023.27598934551,16339.8648648649,68.5081967213115,0.729729729730025
"782242",2023-04-11 18:00:00,2023.27602739726,16339.8918918919,68.5081967213115,0.783783783783292
"782244",2023-04-11 18:20:00,2023.27606544901,16339.9189189189,68.5081967213115,0.83783783783656
"782246",2023-04-11 18:40:00,2023.27610350076,16339.9459459459,68.5081967213115,0.891891891893465
"782249",2023-04-11 19:00:00,2023.27614155251,16339.972972973,68.5081967213115,0.945945945946733
"782251",2023-04-11 19:20:00,2023.27617960426,16340,68.0491803278689,1
"782253",2023-04-11 19:40:00,2023.27621765601,16340.027027027,68.0491803278689,0.945945945946733
"782255",2023-04-11 20:00:00,2023.27625570776,16340.0540540541,68.0491803278689,0.891891891893465
"782257",2023-04-11 20:20:00,2023.27629375951,16340.0810810811,68.0491803278689,0.83783783783656
"782259",2023-04-11 20:40:00,2023.27633181126,16340.1081081081,68.0491803278689,0.783783783783292
"782261",2023-04-11 21:00:00,2023.27636986301,16340.1351351351,68.0491803278689,0.729729729730025
"782263",2023-04-11 21:20:00,2023.27640791476,16340.1621621622,68.0491803278689,0.675675675676757
"782265",2023-04-11 21:40:00,2023.27644596651,16340.1891891892,68.0491803278689,0.621621621619852
"782267",2023-04-11 22:00:00,2023.27648401826,16340.2162162162,68.0491803278689,0.567567567566584
"782269",2023-04-11 22:20:00,2023.27652207002,16340.2432432432,68.0491803278689,0.513513513513317
"782271",2023-04-11 22:40:00,2023.27656012177,16340.2702702703,68.0491803278689,0.459459459460049
"782273",2023-04-11 23:00:00,2023.27659817352,16340.2972972973,68.0491803278689,0.405405405406782
"782275",2023-04-11 23:20:00,2023.27663622527,16340.3243243243,68.0491803278689,0.351351351349876
"782278",2023-04-11 23:40:00,2023.27667427702,16340.3513513514,68.0491803278689,0.297297297296609
"782280",2023-04-12,2023.27671232877,16340.3783783784,68.0491803278689,0.243243243243342
"782283",2023-04-12 00:20:00,2023.27675038052,16340.4054054054,68.0491803278689,0.189189189190074
"782285",2023-04-12 00:40:00,2023.27678843227,16340.4324324324,68.0491803278689,0.135135135136807
"782287",2023-04-12 01:00:00,2023.27682648402,16340.4594594595,68.0491803278689,0.0810810810799012
"782290",2023-04-12 01:20:00,2023.27686453577,16340.4864864865,68.0491803278689,0.0270270270266337
"782292",2023-04-12 01:40:00,2023.27690258752,16340.5125,62.7868852459016,0.0250000000014552
"782295",2023-04-12 03:00:00,2023.27705479452,16340.6125,62.7868852459016,0.224999999998545
"782297",2023-04-12 03:20:00,2023.27709284627,16340.6375,62.7868852459016,0.275000000001455
"782299",2023-04-12 03:40:00,2023.27713089802,16340.6625,62.7868852459016,0.325000000000728
"782302",2023-04-12 04:00:00,2023.27716894977,16340.6875,62.7868852459016,0.375
"782304",2023-04-12 04:20:00,2023.27720700152,16340.7125,62.7868852459016,0.424999999999272
"782306",2023-04-12 04:40:00,2023.27724505327,16340.7375,62.7868852459016,0.474999999998545
"782309",2023-04-12 05:00:00,2023.27728310502,16340.7625,62.7868852459016,0.525000000001455
"782311",2023-04-12 05:20:00,2023.27732115677,16340.7875,62.7868852459016,0.575000000000728
"782314",2023-04-12 05:40:00,2023.27735920852,16340.8125,62.7868852459016,0.625
"782316",2023-04-12 06:00:00,2023.27739726027,16340.8375,62.7868852459016,0.674999999999272
"782318",2023-04-12 06:20:00,2023.27743531202,16340.8625,62.7868852459016,0.724999999998545
"782320",2023-04-12 06:40:00,2023.27747336377,16340.8875,62.7868852459016,0.775000000001455
"782323",2023-04-12 07:00:01,2023.27751144723,16340.9125208333,62.7868852459016,0.825041666623292
"782325",2023-04-12 07:20:00,2023.27754946728,16340.9375,62.7868852459016,0.875
"782327",2023-04-12 07:40:00,2023.27758751903,16340.9625,62.7868852459016,0.924999999999272
"782329",2023-04-12 08:00:00,2023.27762557078,16340.9875,62.7868852459016,0.974999999998545
"782332",2023-04-12 08:20:00,2023.27766362253,16341.0138888889,56.6229508196721,0.972222222222626
"782334",2023-04-12 08:40:00,2023.27770167428,16341.0416666667,56.6229508196721,0.916666666667879
"782337",2023-04-12 09:00:00,2023.27773972603,16341.0694444444,56.6229508196721,0.861111111109494
"782339",2023-04-12 09:20:00,2023.27777777778,16341.0972222222,56.6229508196721,0.805555555554747
"782341",2023-04-12 09:40:00,2023.27781582953,16341.125,56.6229508196721,0.75
"782343",2023-04-12 10:00:00,2023.27785388128,16341.1527777778,56.6229508196721,0.694444444445253
"782345",2023-04-12 10:20:00,2023.27789193303,16341.1805555556,56.6229508196721,0.638888888890506
"782348",2023-04-12 10:40:00,2023.27792998478,16341.2083333333,56.6229508196721,0.583333333332121
"782350",2023-04-12 11:00:00,2023.27796803653,16341.2361111111,56.6229508196721,0.527777777777374
"782352",2023-04-12 11:20:00,2023.27800608828,16341.2638888889,56.6229508196721,0.472222222222626
"782354",2023-04-12 11:40:00,2023.27804414003,16341.2916666667,56.6229508196721,0.416666666667879
"782356",2023-04-12 12:00:00,2023.27808219178,16341.3194444444,56.6229508196721,0.361111111109494
"782359",2023-04-12 12:20:00,2023.27812024353,16341.3472222222,56.6229508196721,0.305555555554747
"782362",2023-04-12 12:40:00,2023.27815829528,16341.375,56.6229508196721,0.25
"782364",2023-04-12 13:00:00,2023.27819634703,16341.4027777778,56.6229508196721,0.194444444445253
"782366",2023-04-12 13:20:00,2023.27823439878,16341.4305555556,56.6229508196721,0.138888888890506
"782368",2023-04-12 13:40:00,2023.27827245053,16341.4583333333,56.6229508196721,0.0833333333321207
"782371",2023-04-12 14:00:00,2023.27831050228,16341.4861111111,56.6229508196721,0.0277777777773736
